ts,pid,name,cpu_percent,cpu_seconds,rss_bytes,vms_bytes
2025-11-28T22:55:54.022750,94532,user_service_app,100.89,N/A,0,0
2025-11-28T22:55:56.052949,94544,product_service_app,6.55,N/A,0,0
2025-11-28T22:55:59.076965,94684,order_service_app,1.55,N/A,0,0
2025-11-28T22:56:01.098638,94532,user_service_app,99.28,N/A,0,0
2025-11-28T22:56:03.119689,94544,product_service_app,7.29,N/A,0,0
2025-11-28T22:56:06.169416,94684,order_service_app,1.52,N/A,0,0
2025-11-28T22:56:08.189627,94532,user_service_app,99.44,N/A,0,0
2025-11-28T22:56:10.195872,94544,product_service_app,6.17,N/A,0,0
2025-11-28T22:56:13.241310,94684,order_service_app,2.25,N/A,0,0
2025-11-28T22:56:15.293973,94532,user_service_app,100.25,N/A,0,0
2025-11-28T22:56:17.314671,94544,product_service_app,7.33,N/A,0,0
2025-11-28T22:56:20.357870,94684,order_service_app,1.54,N/A,0,0
2025-11-28T22:56:22.389707,94532,user_service_app,99.65,N/A,0,0
2025-11-28T22:56:24.413147,94544,product_service_app,7.09,N/A,0,0
2025-11-28T22:56:27.439436,94684,order_service_app,0.99,N/A,0,0
2025-11-28T22:56:29.473348,94532,user_service_app,99.09,N/A,0,0
2025-11-28T22:56:31.496042,94544,product_service_app,8.13,N/A,0,0
2025-11-28T22:56:34.538809,94684,order_service_app,1.38,N/A,0,0
2025-11-28T22:56:36.562125,94532,user_service_app,98.95,N/A,0,0
2025-11-28T22:56:38.586722,94544,product_service_app,9.41,N/A,0,0
2025-11-28T22:56:41.640758,94684,order_service_app,2.94,N/A,0,0
2025-11-28T22:56:43.661237,94532,user_service_app,98.51,N/A,0,0
2025-11-28T22:56:45.678534,94544,product_service_app,5.78,N/A,0,0
2025-11-28T22:56:48.714972,94684,order_service_app,2.61,N/A,0,0
2025-11-28T22:56:50.735753,94532,user_service_app,101.83,N/A,0,0
2025-11-28T22:56:52.768146,94544,product_service_app,6.38,N/A,0,0
2025-11-28T22:56:55.813826,94684,order_service_app,2.47,N/A,0,0
2025-11-28T22:56:57.854760,94532,user_service_app,101.57,N/A,0,0
2025-11-28T22:56:59.860054,94544,product_service_app,5.99,N/A,0,0
2025-11-28T22:57:02.927294,94684,order_service_app,1.09,N/A,0,0
2025-11-28T22:57:04.951343,94532,user_service_app,100.15,N/A,0,0
2025-11-28T22:57:06.968034,94544,product_service_app,8.15,N/A,0,0
2025-11-28T22:57:10.010827,94684,order_service_app,2.39,N/A,0,0
2025-11-28T22:57:12.044029,94532,user_service_app,100.84,N/A,0,0
2025-11-28T22:57:14.069635,94544,product_service_app,6.54,N/A,0,0
2025-11-28T22:57:17.102023,94684,order_service_app,1.0,N/A,0,0
2025-11-28T22:57:19.139254,94532,user_service_app,101.87,N/A,0,0
2025-11-28T22:57:21.155128,94544,product_service_app,8.35,N/A,0,0
2025-11-28T22:57:24.187377,94684,order_service_app,1.19,N/A,0,0
2025-11-28T22:57:26.212062,94532,user_service_app,101.5,N/A,0,0
2025-11-28T22:57:28.233050,94544,product_service_app,5.71,N/A,0,0
2025-11-28T22:57:31.258220,94684,order_service_app,2.86,N/A,0,0
2025-11-28T22:57:33.282311,94532,user_service_app,98.66,N/A,0,0
2025-11-28T22:57:35.304931,94544,product_service_app,6.48,N/A,0,0
2025-11-28T22:57:38.342350,94684,order_service_app,2.37,N/A,0,0
2025-11-28T22:57:40.360761,94532,user_service_app,99.57,N/A,0,0
2025-11-28T22:57:42.386065,94544,product_service_app,9.2,N/A,0,0
2025-11-28T22:57:45.422993,94684,order_service_app,1.35,N/A,0,0
2025-11-28T22:57:47.463623,94532,user_service_app,99.8,N/A,0,0
2025-11-28T22:57:49.486508,94544,product_service_app,8.87,N/A,0,0
2025-11-28T22:57:52.550468,94684,order_service_app,1.89,N/A,0,0
2025-11-28T22:57:54.568414,94532,user_service_app,98.32,N/A,0,0
2025-11-28T22:57:56.576163,94544,product_service_app,8.27,N/A,0,0
2025-11-28T22:57:59.612675,94684,order_service_app,2.16,N/A,0,0
2025-11-28T22:58:01.623410,94532,user_service_app,100.91,N/A,0,0
2025-11-28T22:58:03.664354,94544,product_service_app,8.6,N/A,0,0
2025-11-28T22:58:06.700347,94684,order_service_app,1.44,N/A,0,0
2025-11-28T22:58:08.731683,94532,user_service_app,101.95,N/A,0,0
2025-11-28T22:58:10.751389,94544,product_service_app,5.9,N/A,0,0
2025-11-28T22:58:13.804836,94684,order_service_app,1.43,N/A,0,0
2025-11-28T22:58:15.827921,94532,user_service_app,101.45,N/A,0,0
2025-11-28T22:58:17.854232,94544,product_service_app,5.62,N/A,0,0
2025-11-28T22:58:20.873408,94684,order_service_app,0.76,N/A,0,0
2025-11-28T22:58:22.894353,94532,user_service_app,99.84,N/A,0,0
2025-11-28T22:58:24.914986,94544,product_service_app,6.1,N/A,0,0
2025-11-28T22:58:27.946292,94684,order_service_app,1.72,N/A,0,0
2025-11-28T22:58:29.962297,94532,user_service_app,99.66,N/A,0,0
2025-11-28T22:58:31.988999,94544,product_service_app,6.34,N/A,0,0
2025-11-28T22:58:35.013894,94684,order_service_app,1.17,N/A,0,0
2025-11-28T22:58:37.036400,94532,user_service_app,101.19,N/A,0,0
2025-11-28T22:58:39.061719,94544,product_service_app,6.28,N/A,0,0
2025-11-28T22:58:42.089211,94684,order_service_app,1.51,N/A,0,0
2025-11-28T22:58:44.108595,94532,user_service_app,99.83,N/A,0,0
2025-11-28T22:58:46.138328,94544,product_service_app,6.29,N/A,0,0
2025-11-28T22:58:49.171627,94684,order_service_app,1.19,N/A,0,0
2025-11-28T22:58:51.180737,94532,user_service_app,99.03,N/A,0,0
2025-11-28T22:58:53.202145,94544,product_service_app,7.47,N/A,0,0
